uid,data_provider,region,lat,lon,date,time,abun,severity,distance_to_water_m
corw,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.91129531,-79.16825741,20130710,0:01:00,2.033,1,698
cosw,California_Environmental_Data_Exchange_Network,west,37.8717,-121.526,20200317,15:40:00,2849.2025,4,75
cotf,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.64607,-79.02458866,20160622,0:01:00,65.353,2,612
cott,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.88691583,-78.97313635,20181206,0:01:00,0.254,1,535
cotx,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.89586015,-79.04472217,20150723,0:01:00,502.004,3,2445
couw,California_Environmental_Data_Exchange_Network,west,38.5901,-121.731,20140819,20:55:00,5387.5,4,1838
cove,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.79,-79.0331647,20200610,0:01:00,120.862,3,367
covp,California_Environmental_Data_Exchange_Network,west,36.6568,-121.614,20210928,19:15:00,478.75,3,2694
covv,EPA_Central_Data_Exchange,northeast,42.68,-79.691667,20160406,0:01:00,0.614749638,1,0
coxt,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.9145252,-79.19410784,20140922,0:01:00,67.894,2,29
coya,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.8637165,-78.78746064,20141230,0:01:00,1.162,1,1850
coyt,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.71545023,-79.14602227,20160608,0:01:00,39.974,2,453
cozt,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,39.27623408,-94.89210787,20190909,0:01:00,370.125,3,0
cpav,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.70448498,-79.16638904,20140813,0:01:00,2.905,1,721
cpbj,California_Environmental_Data_Exchange_Network,west,36.7593,-121.755,20130529,17:30:00,4992.5,4,147
cpbu,California_Environmental_Data_Exchange_Network,west,38.1156,-121.494,20170228,18:35:00,1628.015,4,177
cpef,US_Army_Corps_of_Engineers,south,38.927118,-80.497177,20150619,16:15:00,2.437837838,1,0
cpet,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.6836723,-79.20504634,20150909,0:01:00,0.138,1,1057
cpfb,Indiana_State_Department_of_Health,midwest,38.46625528,-85.86134389,20190708,16:20:00,54.833,2,19
cpiw,California_Environmental_Data_Exchange_Network,west,37.1145,-120.89,20130709,15:00:00,5902.5,4,1451
cpji,Pennsylvania_Department_of_Environmental_Protection,northeast,41.57591,-75.70621,20210823,14:00:00,24,2,21
cpke,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.85877849,-78.7479393,20190702,0:01:00,505.248,3,689
cpkf,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.6925616,-79.18853542,20171115,0:01:00,5.809,1,594
cpkh,California_Environmental_Data_Exchange_Network,west,38.785,-121.653,20150513,22:00:00,2797.0985,4,66
cplc,New_Mexico_Environment_Department,west,35.664726,-105.228338,20200820,18:49:00,0.119781617,1,0
cpmx,Connecticut_State_Department_of_Public_Health,northeast,41.427688,-73.236089,20200819,14:45:00,1235.52,4,9
cpnv,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.72585657,-79.12669362,20140723,0:01:00,4.841,1,711
cpos,California_Environmental_Data_Exchange_Network,west,37.2486,-120.851,20210714,16:30:00,5135,4,488
cpqg,California_Environmental_Data_Exchange_Network,west,37.3978,-120.96,20140513,18:50:00,5760.5135,4,691
cprd,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.67771061,-79.21611953,20190115,0:01:00,0.83,1,470
cpry,Pennsylvania_Department_of_Environmental_Protection,northeast,41.62212,-80.3046,20210708,13:20:00,0,1,0
cpss,EPA_National_Aquatic_Research_Survey,midwest,43.48249,-95.19145,20170801,0:01:00,387.702,3,0
cpsz,California_Environmental_Data_Exchange_Network,west,37.2486,-120.851,20170509,18:40:00,5382.5,4,488
cpto,California_Environmental_Data_Exchange_Network,west,37.3133,-120.892,20130910,22:20:00,2523.5525,4,600
cptz,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,37.61016134,-97.62434449,20180710,0:01:00,589.995,3,0
cpwb,California_Environmental_Data_Exchange_Network,west,38.2361,-121.419,20170109,17:00:00,2805.113333,4,276
cpwi,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.88042499,-78.92118692,20150924,0:01:00,11.618,1,897
cpxb,California_Environmental_Data_Exchange_Network,west,38.0826,-121.241,20160218,17:50:00,2106.7205,4,309
cpxc,US_Army_Corps_of_Engineers,northeast,42.024803,-78.964352,20171004,19:00:00,9.234082278,1,0
cpxk,California_Environmental_Data_Exchange_Network,west,37.9792,-121.57,20160307,20:00:00,1735.4795,4,144
cpxr,Pennsylvania_Department_of_Environmental_Protection,northeast,41.57591,-75.70621,20210921,14:00:00,37.333,2,21
cpxu,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.65327833,-79.26149985,20150506,0:01:00,3.873,1,520
cpyd,California_Environmental_Data_Exchange_Network,west,38.2361,-121.419,20151215,22:00:00,2558.546665,4,276
cpzg,Pennsylvania_Department_of_Environmental_Protection,northeast,40.443,-79.43665,20170718,15:00:00,25.667,2,0
cpzk,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.98,-78.80908552,20190701,0:01:00,10.202,1,361
cpzt,California_Environmental_Data_Exchange_Network,west,37.2764,-120.954,20170711,17:00:00,5488,4,641
cqae,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.172,-79.05175184,20130905,0:01:00,78.786,2,884
cqap,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.68079791,-79.2103852,20170321,0:01:00,0.112,1,1078
cqby,California_Environmental_Data_Exchange_Network,west,37.7705,-121.292,20170321,18:50:00,5633.51,4,138
cqcs,California_Environmental_Data_Exchange_Network,west,36.6568,-121.614,20150825,20:00:00,5055,4,2694
cqcy,EPA_National_Aquatic_Research_Survey,south,34.41755,-93.07012,20170612,0:01:00,71.545,2,0
cqdp,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,39.845,-95.376,20210907,0:01:00,57.855,2,0
cqdz,EPA_National_Aquatic_Research_Survey,midwest,47.17341,-99.77111,20170601,0:01:00,242.8,3,0
cqew,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.976,-78.73277703,20140904,0:01:00,7.261,1,475
cqfn,EPA_Central_Data_Exchange,midwest,45.516667,-83.416667,20150421,0:01:00,0.272958715,1,0
cqge,California_Environmental_Data_Exchange_Network,west,37.1976,-120.488,20130108,20:40:00,3324.6515,4,729
cqgm,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.79,-79.03306583,20200610,0:01:00,5.164,1,361
cqhd,California_Environmental_Data_Exchange_Network,west,37.66,-120.875,20161209,16:20:00,6447.635,4,696
cqhh,Pennsylvania_Department_of_Environmental_Protection,northeast,41.37584,-75.2785,20190820,15:20:00,75.267,2,0
cqif,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.44,-78.86575763,20190917,0:01:00,0.83,1,432
cqjw,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.67555482,-79.22012368,20200203,0:01:00,0.528,1,425
cqka,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.71079266,-79.15467321,20160525,0:01:00,19.364,1,488
cqkr,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.59,-78.94629167,20190901,0:01:00,13.357,1,29
cqmn,EPA_Central_Data_Exchange,midwest,48.558833,-86.381117,20180828,0:01:00,5.08443996,1,0
cqmo,California_Environmental_Data_Exchange_Network,west,33.8892,-117.562,20161216,10:50:00,3958.25,4,132
cqmy,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.98,-78.80113154,20190131,0:01:00,5.01,1,526
cqpa,California_Environmental_Data_Exchange_Network,west,37.0062,-120.6,20170411,22:30:00,5435,4,1186
cqpl,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.671536,-79.2275882,20150211,0:01:00,3.05,1,566
cqpn,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.6800527,-79.21176935,20170816,0:01:00,20.332,2,913
cqqi,Pennsylvania_Department_of_Environmental_Protection,northeast,42.1192,-80.51038,20170906,14:30:00,217.467,3,0
cqqr,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.794,-79.004,20130501,0:01:00,113.64,3,0
cqqz,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.63185351,-79.30129413,20150127,0:01:00,19498.308,5,1120
cqrh,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.32683,-79.07295898,20130923,0:01:00,13.361,1,479
cqrj,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.64795539,-79.27138663,20170920,0:01:00,12.707,1,701
cqsk,US_Army_Corps_of_Engineers,northeast,40.462401,-79.362817,20130730,16:15:00,0.194396552,1,0
cqso,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.88079767,-78.92416966,20151207,0:01:00,5.083,1,973
cqte,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.432,-79.07414539,20140918,0:01:00,62.811,2,186
cqum,California_Environmental_Data_Exchange_Network,west,37.6031,-121.132,20150408,16:20:00,2135.93975,4,9
cqvi,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.13,-79.0686088,20210714,0:01:00,10.935,1,317
cqvp,California_Environmental_Data_Exchange_Network,west,36.8739,-121.745,20181130,18:00:00,6487.5,4,2152
cqwt,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.98,-78.77329261,20170524,0:01:00,3.873,1,245
cqym,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.5,-79.06697748,20190827,0:01:00,24.907,2,0
cqzg,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.5,-79.06603824,20140717,0:01:00,26.867,2,0
crac,US_Army_Corps_of_Engineers,northeast,41.841242,-78.994719,20140612,13:30:00,0.203454456,1,0
crad,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.72649533,-79.12550721,20140812,0:01:00,7.407,1,693
crak,California_Environmental_Data_Exchange_Network,west,37.6667,-120.898,20190308,16:30:00,4044.338,4,786
crbh,Pennsylvania_Department_of_Environmental_Protection,northeast,40.64322,-80.5059,20190917,16:45:00,0,1,0
crcm,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.98,-78.8118197,20191009,0:01:00,3.147,1,400
crcr,EPA_National_Aquatic_Research_Survey,west,40.60955,-110.9784,20170913,0:01:00,13.5833,1,0
crcs,California_Environmental_Data_Exchange_Network,west,37.2639,-120.906,20180614,17:30:00,4642.5,4,689
crcz,Indiana_State_Department_of_Health,midwest,41.33056393,-85.38360833,20210830,17:30:00,46.06,2,0
crdn,California_Environmental_Data_Exchange_Network,west,37.9792,-121.57,20151208,18:10:00,1592.1935,4,144
crel,California_Environmental_Data_Exchange_Network,west,34.9638,-120.642,20211217,21:00:00,3811.75,4,337
crfh,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.63635139,-79.2929398,20160509,0:01:00,0.11,1,475
crgg,US_Army_Corps_of_Engineers,northeast,39.80475,-79.366004,20140923,15:45:00,0.299492188,1,21
crgm,California_Environmental_Data_Exchange_Network,west,36.7605,-119.513,20160919,17:45:00,4817.5,4,178
crgq,EPA_Central_Data_Exchange,midwest,44.1,-82.116667,20180808,0:01:00,0.804530303,1,0
crhn,US_Army_Corps_of_Engineers,midwest,41.300686,-80.75819,20180606,14:30:00,0.062249827,1,0
crja,California_Environmental_Data_Exchange_Network,west,37.3906,-120.958,20210713,19:50:00,1220.9525,4,467
crkq,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.89949378,-79.0738039,20170124,0:01:00,0.069,1,29
crli,Indiana_State_Department_of_Health,midwest,38.78199034,-85.69828611,20210518,17:35:00,18.229,1,0
crny,EPA_Central_Data_Exchange,midwest,42.11,-81.575,20130403,0:01:00,0.265969946,1,0
croa,EPA_Central_Data_Exchange,midwest,48.2295,-88.5455,20160417,0:01:00,0.304396406,1,0
croc,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.62476,-78.71761476,20160915,0:01:00,5.809,1,705
crod,California_Environmental_Data_Exchange_Network,west,36.9893,-121.533,20210427,14:30:00,5402.5,4,164
croo,California_Environmental_Data_Exchange_Network,west,38.3068,-121.693,20210524,14:50:00,7772.5,4,0
crop,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.03,-78.68057904,20200318,0:01:00,14.741,1,257
crpk,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.66160872,-79.24602704,20191205,0:01:00,18.262,1,205
crps,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.71103219,-79.1542283,20161005,0:01:00,5.382,1,550
crqd,Indiana_State_Department_of_Health,midwest,39.74693889,-87.07598056,20170613,18:20:00,21.891,2,9
crqf,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.115,-78.90652177,20130516,0:01:00,33.402,2,158
crrj,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,39.27623408,-94.89210787,20210920,0:01:00,1020.667,4,0
crrm,EPA_Central_Data_Exchange,midwest,41.95,-82.686667,20190809,0:01:00,4.217137971,1,0
crrx,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.43,-79.07483747,20190828,0:01:00,1.025,1,261
crsc,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.65,-78.68530172,20210615,0:01:00,17.331,1,461
crub,California_Environmental_Data_Exchange_Network,west,36.7085,-121.749,20200929,19:45:00,6567.5,4,80
crvf,California_Environmental_Data_Exchange_Network,west,37.515,-121.012,20170214,16:50:00,846.455,3,690
crvn,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.6954626,-79.18314713,20160406,0:01:00,15.975,1,343
crzr,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.63086876,-79.30312319,20150723,0:01:00,8.766,1,1013
crzs,California_Environmental_Data_Exchange_Network,west,36.7962,-121.782,20170111,17:30:00,3977.5,4,26
csaj,California_Environmental_Data_Exchange_Network,west,37.4583,-120.967,20160712,18:10:00,774.812,3,881
csfc,Indiana_State_Department_of_Health,midwest,38.78199034,-85.69828611,20160516,18:55:00,128.055,3,0
csfk,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.65444937,-79.25932476,20140825,0:01:00,0.908,1,486
csgl,California_Environmental_Data_Exchange_Network,west,34.9576,-120.631,20210129,21:45:00,4640,4,1658
csjp,US_Army_Corps_of_Engineers,northeast,42.021242,-78.95833,20140814,18:30:00,7.759905288,1,0
csjz,California_Environmental_Data_Exchange_Network,west,36.6568,-121.614,20131210,21:25:00,7460,4,2694
cslh,Connecticut_State_Department_of_Public_Health,northeast,41.409081,-72.52544,20150803,15:15:00,12.0042,1,0
cslq,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.90073604,-79.08374638,20170720,0:01:00,5.265,1,106
csml,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.72279588,-79.13237852,20130516,0:01:00,1.936,1,942
csna,EPA_Central_Data_Exchange,midwest,42.281667,-81.671667,20160405,0:01:00,1.072621082,1,0
csnn,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.794,-79.0095353,20140623,0:01:00,41.286,2,0
csos,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.51,-79.09614348,20171027,0:01:00,30.498,2,662
csov,California_Environmental_Data_Exchange_Network,west,39.6242,-122.197,20171025,20:25:00,5667.5,4,1059
cspc,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.7103136,-79.15556302,20160622,0:01:00,5.281,1,381
csqv,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.32683,-79.07300841,20130923,0:01:00,301.493,3,478
csqx,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,34.965,-79.08358727,20160816,0:01:00,0.775,1,664
cssb,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.35,-79.11329704,20190910,0:01:00,348.443,3,1178
cssf,California_Environmental_Data_Exchange_Network,west,37.3204,-120.983,20190117,17:45:00,6262.5,4,353
cssl,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.18,-79.05303712,20180530,0:01:00,87.029,2,291
cssp,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.68127698,-79.20949539,20161213,0:01:00,28.919,2,1188
csti,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.6653614,-79.23905686,20171018,0:01:00,33.886,2,252
cstz,California_Environmental_Data_Exchange_Network,west,38.307,-121.794,20200212,23:55:00,2074,4,251
csuw,California_Environmental_Data_Exchange_Network,west,37.4125,-120.759,20150414,15:30:00,2227.211,4,430
csuz,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.35,-79.11304987,20190701,0:01:00,1.349,1,1206
csvb,California_Environmental_Data_Exchange_Network,west,37.4806,-121.031,20140210,19:00:00,1504.268,4,1265
csws,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.69626104,-79.18166411,20150824,0:01:00,2.178,1,394
cswt,California_Environmental_Data_Exchange_Network,west,37.4788,-121.068,20140812,17:30:00,4862.5,4,144
cswv,California_Environmental_Data_Exchange_Network,west,37.2141,-120.561,20141203,19:10:00,2455.166,4,1476
ctam,Indiana_State_Department_of_Health,midwest,41.33056393,-85.38360833,20190520,17:30:00,12.642,1,0
ctcv,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.87610811,-78.88663682,20210712,0:01:00,19.502,1,857
ctcw,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,34.3,-78,20180522,0:01:00,0.219,1,0
cteg,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.424,-79.07557898,20140730,0:01:00,1.162,1,314
ctel,US_Army_Corps_of_Engineers,midwest,41.021659,-80.999996,20170502,17:30:00,3.652727273,1,0
ctgf,Pennsylvania_Department_of_Environmental_Protection,northeast,40.3845,-76.0406,20200730,14:30:00,37.933,2,62
ctgm,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.16894,-79.07103106,20130801,0:01:00,197.219,3,825
ctgr,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.6447084,-79.27741756,20190822,0:01:00,4.469,1,623
ctij,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.61133,-78.97761046,20160622,0:01:00,10.788,1,505
ctjq,EPA_National_Aquatic_Research_Survey,midwest,39.23423,-85.73445,20170828,0:01:00,524.91,3,0
