uid,data_provider,region,lat,lon,date,time,abun,severity,distance_to_water_m,month,season,is_near_water,abundance_class
dmcz,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.03,-78.70120967,2021-08-16,0:01:00,8.23,1,379.0,8,Summer,False,Low
dmee,California_Environmental_Data_Exchange_Network,west,36.5597,-121.51,2021-12-27,22:45:00,5085.0,4,3512.0,12,Winter,False,High
dmfa,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.68225,-79.07802,2015-07-07,0:01:00,791.492,3,0.0,7,Summer,True,Moderate
dmgp,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.039,-79.08793745,2013-09-25,0:01:00,44.543,2,75.0,9,Autumn,True,Low
dmgz,California_Environmental_Data_Exchange_Network,west,37.8717,-121.526,2016-01-06,19:50:00,1194.9005,4,75.0,1,Winter,True,Moderate
dmha,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.61,-78.95300284,2018-07-16,0:01:00,9.266,1,0.0,7,Summer,True,Low
dmie,Pennsylvania_Department_of_Environmental_Protection,northeast,40.6412,-80.5154,2019-09-17,17:30:00,0.0,1,0.0,9,Autumn,True,None
dmiw,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,34.94,-79.10385516,2021-09-29,0:01:00,6.224,1,718.0,9,Autumn,False,Low
dmjo,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.54,-79.06514843,2019-07-11,0:01:00,1.089,1,781.0,7,Summer,False,Low
dmjp,California_Environmental_Data_Exchange_Network,west,35.6,-119.61,2014-10-22,15:20:00,1563.25,4,331.0,10,Autumn,False,Moderate
dmkf,California_Environmental_Data_Exchange_Network,west,33.1306,-117.2,2014-11-01,18:14:00,3617.75,4,443.0,11,Autumn,False,High
dmln,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.91095369,-79.16552323,2013-06-04,0:01:00,160.979,3,1003.0,6,Summer,False,Moderate
dmlo,Indiana_State_Department_of_Health,midwest,39.4981,-84.98684167,2018-08-07,19:00:00,83.383,2,0.0,8,Summer,True,Moderate
dmmq,California_Environmental_Data_Exchange_Network,west,35.0164,-120.586,2015-04-27,18:30:00,4072.5,4,1783.0,4,Spring,False,High
dmnj,California_Environmental_Data_Exchange_Network,west,37.7705,-121.292,2020-08-18,18:00:00,1755.0185,4,138.0,8,Summer,False,Moderate
dmnk,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.976,-78.74073101,2015-01-06,0:01:00,17.79,1,598.0,1,Winter,False,Low
dmny,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.63078892,-79.30327149,2015-08-06,0:01:00,17.531,1,997.0,8,Summer,False,Low
dmoa,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.86707062,-78.81430532,2016-06-21,0:01:00,3.227,1,412.0,6,Summer,False,Low
dmob,Pennsylvania_Department_of_Environmental_Protection,northeast,40.44367,-79.43762,2017-11-28,17:15:00,3.867,1,0.0,11,Autumn,True,Low
dmod,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.69767162,-79.17904412,2015-02-11,0:01:00,10.166,1,121.0,2,Winter,False,Low
dmoi,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,38.38889,-97.09306,2015-06-08,0:01:00,12.285,1,9.0,6,Summer,True,Low
dmoo,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.62476,-78.71587482,2016-08-31,0:01:00,196.542,3,720.0,8,Summer,False,Moderate
dmov,California_Environmental_Data_Exchange_Network,west,40.397,-120.621,2016-05-11,15:55:00,2357.619995,4,764.0,5,Spring,False,High
dmoz,EPA_National_Aquatic_Research_Survey,south,33.59322,-88.5115,2017-07-25,0:01:00,47.465,2,0.0,7,Summer,True,Low
dmpx,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,39.07868,-96.886523,2019-08-05,0:01:00,725.13,3,0.0,8,Summer,True,Moderate
dmru,US_Army_Corps_of_Engineers,midwest,41.009594,-80.973392,2017-08-03,13:00:00,0.317605634,1,502.0,8,Summer,False,Low
dmry,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.8,-79.03998657,2017-09-20,0:01:00,2.905,1,441.0,9,Autumn,False,Low
dmsd,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.64007745,-79.28601906,2017-08-16,0:01:00,1.183,1,542.0,8,Summer,False,Low
dmsr,US_Army_Corps_of_Engineers,south,39.803325,-80.822774,2014-08-20,15:00:00,0.168283582,1,0.0,8,Summer,True,Low
dmsx,California_Environmental_Data_Exchange_Network,west,41.0491,-121.762,2021-04-22,17:21:00,5022.5,4,5527.0,4,Spring,False,High
dmtk,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.79,-79.02688659,2018-08-09,0:01:00,119.813,3,190.0,8,Summer,False,Moderate
dmue,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.70387284,-79.16752602,2019-08-29,0:01:00,2.287,1,576.0,8,Summer,False,Low
dmun,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.742,-79.23437487,2016-07-19,0:01:00,60.415,2,637.0,7,Summer,False,Moderate
dmup,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.88626364,-78.96791655,2018-07-11,0:01:00,2.905,1,171.0,7,Summer,False,Low
dmur,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.13,-79.11161628,2020-07-23,0:01:00,49.135,2,1556.0,7,Summer,False,Low
dmvc,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.794,-79.01136435,2014-10-08,0:01:00,58.575,2,0.0,10,Autumn,True,Moderate
dmvu,US_Army_Corps_of_Engineers,northeast,41.612492,-78.561803,2013-07-01,22:00:00,0.275840979,1,0.0,7,Summer,True,Low
dmwh,New_Mexico_Environment_Department,west,32.882778,-107.993056,2019-09-05,14:31:00,84.40326085,2,0.0,9,Autumn,True,Moderate
dmwz,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,38.37611,-97.07583,2021-08-23,0:01:00,363.531,3,0.0,8,Summer,True,Moderate
dmye,California_Environmental_Data_Exchange_Network,west,37.6106,-121.229,2018-07-10,15:40:00,8202.5,4,981.0,7,Summer,False,High
dmyi,US_Army_Corps_of_Engineers,south,39.564505,-80.050697,2016-10-05,16:50:00,0.275,1,9.0,10,Autumn,True,Low
dmyy,EPA_National_Aquatic_Research_Survey,midwest,45.90731,-86.44973,2017-06-29,0:01:00,24.043,2,0.0,6,Summer,True,Low
dmzz,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.66017153,-79.24869647,2020-08-13,0:01:00,1.83,1,501.0,8,Summer,False,Low
dnbe,California_Environmental_Data_Exchange_Network,west,37.2639,-120.906,2019-04-18,16:00:00,6455.0,4,689.0,4,Spring,False,High
dnbf,EPA_National_Aquatic_Research_Survey,south,37.15527,-77.52261,2017-06-20,0:01:00,57.67334084,2,0.0,6,Summer,True,Moderate
dnbq,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.88300269,-78.94181756,2017-01-24,0:01:00,12.417,1,396.0,1,Winter,False,Low
dncf,California_Environmental_Data_Exchange_Network,west,37.2764,-120.954,2020-01-17,20:30:00,7510.0,4,641.0,1,Winter,False,High
dndc,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.70368654,-79.16787206,2014-07-15,0:01:00,1.245,1,535.0,7,Summer,False,Low
dnde,Pennsylvania_Department_of_Environmental_Protection,northeast,40.804228,-77.177118,2018-08-08,16:45:00,341.333,3,0.0,8,Summer,True,Moderate
dndr,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.70174367,-79.17148073,2020-05-18,0:01:00,0.508,1,88.0,5,Spring,True,Low
dnef,California_Environmental_Data_Exchange_Network,west,37.4583,-120.967,2015-11-10,22:20:00,2464.9355,4,881.0,11,Autumn,False,High
dnhj,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.72348787,-79.13109324,2013-09-19,0:01:00,12.199,1,867.0,9,Autumn,False,Low
dnjr,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.67800337,-79.21557576,2018-11-07,0:01:00,12.863,1,520.0,11,Autumn,False,Low
dnkx,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.51,-79.09406725,2017-10-27,0:01:00,865.558,3,714.0,10,Autumn,False,Moderate
dnlt,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.63177366,-79.30144243,2015-02-11,0:01:00,4.07,1,1120.0,2,Winter,False,Low
dnmp,California_Environmental_Data_Exchange_Network,west,37.6955,-122.057,2014-07-23,17:30:00,6005.0,4,567.0,7,Summer,False,High
dnor,Indiana_State_Department_of_Health,midwest,39.02235564,-86.48165556,2019-08-19,17:45:00,679.067,3,0.0,8,Summer,True,Moderate
dnot,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,39.14193,-95.47957,2020-06-29,0:01:00,6.061,1,28.0,6,Summer,True,Low
dnqb,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.6650154,-79.2396995,2018-02-21,0:01:00,72.003,2,171.0,2,Winter,False,Moderate
dnqh,EPA_National_Aquatic_Research_Survey,midwest,42.4532,-100.65,2017-07-26,0:01:00,16.1,1,0.0,7,Summer,True,Low
dnqo,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.69839022,-79.1777094,2014-07-22,0:01:00,7.054,1,150.0,7,Summer,False,Low
dnqr,California_Environmental_Data_Exchange_Network,west,37.4363,-120.036,2021-05-11,19:20:00,4567.5,4,622.0,5,Spring,False,High
dnra,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,34.85,-78.83,2019-05-23,0:01:00,2.943,1,339.0,5,Spring,False,Low
dnsm,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.794,-79.01428095,2015-06-22,0:01:00,205.013,3,0.0,6,Summer,True,Moderate
dnsz,Indiana_State_Department_of_Health,midwest,38.78199034,-85.69828611,2017-06-26,15:00:00,195.753,3,0.0,6,Summer,True,Moderate
dnuy,California_Environmental_Data_Exchange_Network,west,34.0181,-117.369,2020-06-03,15:30:00,1802.5,4,100.0,6,Summer,False,Moderate
dnvf,California_Environmental_Data_Exchange_Network,west,37.4788,-121.068,2014-03-03,21:00:00,5917.5,4,144.0,3,Spring,False,High
dnvp,California_Environmental_Data_Exchange_Network,west,37.6667,-120.898,2021-09-21,16:30:00,4744.4855,4,786.0,9,Autumn,False,High
dnwk,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.91496,-79.19758771,2014-12-30,0:01:00,23.882,2,421.0,12,Winter,False,Low
dnwz,California_Environmental_Data_Exchange_Network,west,37.9475,-121.743,2014-08-19,16:50:00,2852.459,4,1365.0,8,Summer,False,High
dnxa,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.86272269,-78.77950666,2014-07-16,0:01:00,110.954,3,1605.0,7,Summer,False,Moderate
dnxo,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,38.37611,-97.07583,2021-09-13,0:01:00,306.462,3,0.0,9,Autumn,True,Moderate
doae,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.67880181,-79.21409275,2018-05-09,0:01:00,9.129,1,655.0,5,Spring,False,Low
doak,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.70477774,-79.16584527,2019-07-23,0:01:00,46.473,2,788.0,7,Summer,False,Low
doca,California_Environmental_Data_Exchange_Network,west,37.3133,-120.892,2013-08-13,21:20:00,3630.7625,4,600.0,8,Summer,False,High
dodf,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,34.941,-79.10079026,2016-05-16,0:01:00,34.855,2,358.0,5,Spring,False,Low
dods,California_Environmental_Data_Exchange_Network,west,35.4417,-119.549,2013-06-25,16:15:00,1791.75,4,3404.0,6,Summer,False,Moderate
doek,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.482,-79.04275487,2014-07-14,0:01:00,0.132,1,474.0,7,Summer,False,Low
doff,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.794,-79.01808736,2016-05-09,0:01:00,3.098,1,0.0,5,Spring,True,Low
dofp,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.39,-78.8548209,2019-05-28,0:01:00,7.152,1,405.0,5,Spring,False,Low
doft,California_Environmental_Data_Exchange_Network,west,34.9638,-120.642,2020-09-22,20:40:00,5035.0,4,337.0,9,Autumn,False,High
dofx,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.44,-78.87669435,2019-09-17,0:01:00,42.18,2,361.0,9,Autumn,False,Low
dogm,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.65532766,-79.25769344,2014-06-10,0:01:00,9.44,1,290.0,6,Summer,False,Low
dohg,California_Environmental_Data_Exchange_Network,west,39.7811,-121.988,2013-11-20,20:05:00,7007.5,4,1899.0,11,Autumn,False,High
dohv,California_Environmental_Data_Exchange_Network,west,38.0739,-121.212,2015-06-16,17:10:00,4956.158,4,2898.0,6,Summer,False,High
doiz,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.89825151,-79.06386143,2016-06-21,0:01:00,130.705,3,1140.0,6,Summer,False,Moderate
dokh,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.68976706,-79.19372598,2019-09-04,0:01:00,27.197,2,898.0,9,Autumn,False,Low
dolo,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.67,-79.04893411,2020-05-14,0:01:00,0.316,1,243.0,5,Spring,False,Low
domd,Pennsylvania_Department_of_Environmental_Protection,northeast,41.60634,-80.29876,2021-09-02,12:50:00,0.0,1,0.0,9,Autumn,True,None
dooe,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.68836,-78.70419242,2016-10-05,0:01:00,3.631,1,0.0,10,Autumn,True,Low
dooq,California_Environmental_Data_Exchange_Network,west,33.5435,-117.732,2016-06-22,17:39:00,1499.0,4,1409.0,6,Summer,False,Moderate
door,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.64607,-79.02359441,2016-06-22,0:01:00,8.714,1,505.0,6,Summer,False,Low
dooy,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.86601469,-78.80585422,2015-11-12,0:01:00,0.605,1,191.0,11,Autumn,False,Low
dopu,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,39.94672467,-95.78201304,2021-10-04,0:01:00,42.506,2,13.0,10,Autumn,True,Low
dopw,Delaware_National_Resources_and_the_University_of_Delaware's_Citizen_Monitoring_Program,south,38.76050002,-75.20283333,2018-05-23,15:30:00,54.625,2,62.0,5,Spring,True,Moderate
doqa,California_Environmental_Data_Exchange_Network,west,37.3978,-120.96,2013-12-10,21:40:00,520.805,3,691.0,12,Winter,False,Moderate
doqb,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.79,-79.02120169,2017-01-24,0:01:00,22.18,2,0.0,1,Winter,True,Low
doqj,California_Environmental_Data_Exchange_Network,west,36.9044,-121.75,2019-12-03,23:00:00,5010.0,4,2231.0,12,Winter,False,High
dorc,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.66333868,-79.24281384,2019-02-19,0:01:00,31.556,2,217.0,2,Winter,False,Low
dorm,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.86551779,-78.80187723,2015-09-09,0:01:00,33.886,2,544.0,9,Autumn,False,Low
dorx,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.67898811,-79.21374671,2018-04-11,0:01:00,2.723,1,694.0,4,Spring,False,Low
dosc,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.03,-79.09016198,2018-05-03,0:01:00,1.37,1,1100.0,5,Spring,False,Low
dots,California_Environmental_Data_Exchange_Network,west,37.3609,-120.549,2020-04-21,19:20:00,2575.6565,4,539.0,4,Spring,False,High
doud,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,38.04947082,-99.82700111,2019-08-19,0:01:00,265.23,3,19.0,8,Summer,True,Moderate
douz,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.976,-78.73153422,2014-08-04,0:01:00,21.369,2,464.0,8,Summer,False,Low
dovc,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.49812,-79.68075,2015-04-01,0:01:00,3.569,1,33.0,4,Spring,True,Low
dowh,Delaware_National_Resources_and_the_University_of_Delaware's_Citizen_Monitoring_Program,south,38.70408332,-75.07568333,2019-07-17,15:45:00,656.0,3,0.0,7,Summer,True,Moderate
doxa,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.5,-79.09555027,2017-05-18,0:01:00,50.83,2,1408.0,5,Spring,False,Moderate
doxj,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.517,-79.06420918,2014-07-17,0:01:00,1.614,1,0.0,7,Summer,True,Low
doxv,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.976,-78.74296807,2015-05-14,0:01:00,46.4,2,748.0,5,Spring,False,Low
doyw,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.63,-78.95822264,2019-09-01,0:01:00,308.463,3,217.0,9,Autumn,False,Moderate
dozf,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,39.845,-95.376,2014-08-05,0:01:00,138.6,3,0.0,8,Summer,True,Moderate
dpad,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.70906271,-79.15788641,2016-10-05,0:01:00,1.053,1,93.0,10,Autumn,True,Low
dpax,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.8937483,-79.02781996,2014-11-25,0:01:00,191.459,3,861.0,11,Autumn,False,Moderate
dpck,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.48,-79.05872202,2021-07-07,0:01:00,1008.607,4,285.0,7,Summer,False,Moderate
dpdx,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.65436,-79.01365193,2016-08-31,0:01:00,31.95,2,68.0,8,Summer,True,Low
dpeo,California_Environmental_Data_Exchange_Network,west,37.2953,-120.85,2018-07-10,17:30:00,7342.5,4,9.0,7,Summer,True,High
dpfl,US_Army_Corps_of_Engineers,midwest,41.408881,-80.751385,2019-09-18,16:00:00,1.312433862,1,0.0,9,Autumn,True,Low
dphp,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.428,-79.07538124,2014-07-30,0:01:00,67.773,2,371.0,7,Summer,False,Moderate
dpih,EPA_Central_Data_Exchange,midwest,48.558833,-86.381117,2014-05-15,0:01:00,0.448298277,1,0.0,5,Spring,True,Low
dpjm,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,39.21155,-97.00559,2016-10-10,0:01:00,98.784,2,26.0,10,Autumn,True,Moderate
dpjv,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,34.16,-79.12219514,2019-07-30,0:01:00,7.597,1,1075.0,7,Summer,False,Low
dpkl,EPA_National_Aquatic_Research_Survey,northeast,41.98989,-71.59692,2017-07-20,0:01:00,76.65,2,0.0,7,Summer,True,Moderate
dplb,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,39.16522,-96.91105,2016-07-11,0:01:00,102.69,3,0.0,7,Summer,True,Moderate
dpmi,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.90477341,-79.11605942,2019-07-02,0:01:00,251.68,3,626.0,7,Summer,False,Moderate
dpmo,California_Environmental_Data_Exchange_Network,west,39.7533,-121.971,2018-07-18,18:35:00,8350.0,4,1161.0,7,Summer,False,High
dpmv,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.86762964,-78.81877943,2016-08-10,0:01:00,19.17,1,242.0,8,Summer,False,Low
dpnd,Connecticut_State_Department_of_Public_Health,northeast,41.558239,-71.886804,2019-09-13,14:02:00,0.0,1,19.0,9,Autumn,True,None
dpnf,California_Environmental_Data_Exchange_Network,west,34.4168,-119.544,2019-01-16,22:45:00,6565.0,4,1297.0,1,Winter,False,High
dpny,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,39.76042711,-99.12676695,2021-07-06,0:01:00,133.29,3,13.0,7,Summer,True,Moderate
dpot,Indiana_State_Department_of_Health,midwest,39.08031907,-86.43086667,2017-07-10,14:20:00,42.699,2,0.0,7,Summer,True,Low
dpqa,California_Environmental_Data_Exchange_Network,west,37.9674,-121.464,2015-06-16,19:30:00,1260.0305,4,124.0,6,Summer,False,Moderate
dpqf,Indiana_State_Department_of_Health,midwest,39.61525,-84.96614444,2018-06-25,21:15:00,554.482,3,0.0,6,Summer,True,Moderate
dpqp,California_Environmental_Data_Exchange_Network,west,37.4419,-121.003,2019-12-04,18:50:00,1810.379,4,872.0,12,Winter,False,Moderate
dprd,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.48,-79.05921636,2021-09-14,0:01:00,143.594,3,338.0,9,Autumn,False,Moderate
dpre,Pennsylvania_Department_of_Environmental_Protection,northeast,41.25278,-76.04814,2018-11-07,17:00:00,8.667,1,0.0,11,Autumn,True,Low
dprl,EPA_Central_Data_Exchange,midwest,44.198333,-82.503333,2017-04-01,0:01:00,0.245812971,1,0.0,4,Spring,True,Low
dpsd,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.68417798,-79.2041071,2015-07-23,0:01:00,13.071,1,970.0,7,Summer,False,Low
